#GO	IC	Frequency
GO:0005857	8.473805167236682	3.358882663114035e-09
GO:1990435	7.461561098630942	3.454927205854609e-08
GO:0002392	8.415803608070267	3.838808006505121e-09
GO:0106098	7.716833603734248	1.9194040032525604e-08
GO:0070826	6.762591094294923	1.7274636029273044e-07
GO:0043734	6.181592628056976	6.582750154525058e-07
GO:2001147	8.096728534678988	8.003343652918004e-09
GO:0004330	8.69878852600695	2.000835913229501e-09
GO:0019609	8.473805167236682	3.358882663114035e-09
GO:0021840	8.473805167236682	3.358882663114035e-09
GO:0051972	4.925907449673585	1.1860214683455656e-05
GO:1900763	8.473805167236682	3.358882663114035e-09
GO:0043392	5.097775985508503	7.98406409022206e-06
GO:2000891	6.660891810593827	2.1832737310241226e-07
GO:0006210	5.91389854220057	1.2192744067103945e-06
GO:0047239	8.69878852600695	2.000835913229501e-09
GO:0046488	2.7873288836366457	0.0016318157342767234
GO:0097167	6.192771799988955	6.415465886547806e-07
GO:0010367	8.415803608070267	3.838808006505121e-09
GO:1903059	5.580598414176834	2.6266462425551753e-06
GO:0032994	4.240001975221987	5.7543732017511766e-05
GO:0034050	5.349627111762008	4.470672824604781e-06
GO:0061382	6.306487832488506	4.937557514777632e-07
GO:0060362	8.473805167236682	3.358882663114035e-09
GO:0047785	8.69878852600695	2.000835913229501e-09
GO:1902872	8.473805167236682	3.358882663114035e-09
GO:0046846	8.473805167236682	3.358882663114035e-09
GO:0015018	4.483600556509819	3.28397198438358e-05
GO:0075300	8.473805167236682	3.358882663114035e-09
GO:0097608	8.415803608070267	3.838808006505121e-09
GO:1901969	7.042441403077695	9.068983190407893e-08
GO:0102973	7.795698539015007	1.6006687305836008e-08
GO:0075303	8.473805167236682	3.358882663114035e-09
GO:1905281	6.641296254530446	2.2840402109175435e-07
GO:0034102	8.473805167236682	3.358882663114035e-09
GO:0046976	4.806081888201285	1.5628529318235632e-05
GO:0097028	5.155741832273921	6.986475939277192e-06
GO:0099105	5.772237182180755	1.6895179795463595e-06
GO:0019487	8.473805167236682	3.358882663114035e-09
GO:1900535	6.465204995474765	3.4260603163763155e-07
GO:0016452	8.473805167236682	3.358882663114035e-09
GO:1990266	4.968112659824483	1.0761860052617366e-05
GO:0047812	7.9206372756233066	1.2005015479377005e-08
GO:0047296	6.0945624729224805	8.043360371182594e-07
GO:0016069	8.69878852600695	2.000835913229501e-09
GO:0045927	4.185175932571694	6.52866023229475e-05
GO:1990357	5.877984512996993	1.3243887622442668e-06
GO:0001945	5.419192112679795	3.808972939971315e-06
GO:0035274	7.795698539015007	1.6006687305836008e-08
GO:0061914	8.1727751715727	6.71776532622807e-09
GO:0018845	4.104937800239066	7.853481043017114e-05
GO:0072737	6.473805167236683	3.358882663114035e-07
GO:0006645	8.473805167236682	3.358882663114035e-09
GO:1900350	8.473805167236682	3.358882663114035e-09
GO:0001854	8.69878852600695	2.000835913229501e-09
GO:0009038	5.88188468663129	1.3125483590785525e-06
GO:1905650	8.473805167236682	3.358882663114035e-09
GO:0015791	4.307700822395066	4.923786095858863e-05
GO:0070436	6.576954517333012	2.6487775244885337e-07
GO:0003306	5.819628625358722	1.5148560810644297e-06
GO:0015698	2.313961665361434	0.004853313378704068
GO:0044317	7.6376523576866235	2.303284803903073e-08
GO:0047285	8.69878852600695	2.000835913229501e-09
GO:0102949	8.69878852600695	2.000835913229501e-09
GO:0072571	6.8066939233164705	1.5606520123190105e-07
GO:0005702	8.415803608070267	3.838808006505121e-09
GO:0048762	4.634830212281215	2.3183008140813068e-05
GO:0061633	8.473805167236682	3.358882663114035e-09
GO:0046346	7.359861814929846	4.366547462048245e-08
GO:0061604	5.392578017839189	4.04969188837651e-06
GO:0044003	2.0738597074278067	0.00843607228907998
GO:0031445	5.150553067064996	7.070448005855043e-06
GO:1904793	8.473805167236682	3.358882663114035e-09
GO:0005285	8.473805167236682	3.358882663114035e-09
GO:0031142	7.774835162900664	1.6794413315570172e-08
GO:0072649	8.473805167236682	3.358882663114035e-09
GO:0090326	6.394623921189058	4.030659195736842e-07
GO:0086073	5.9796505732182395	1.0479713908915788e-06
GO:0032853	8.473805167236682	3.358882663114035e-09
GO:0140268	5.621315561411097	2.3915773880526904e-06
GO:0048143	5.6703480515882685	2.136249373740526e-06
GO:2000315	8.473805167236682	3.358882663114035e-09
GO:0039683	8.473805167236682	3.358882663114035e-09
GO:0031820	8.69878852600695	2.000835913229501e-09
GO:0045091	5.6927682286155505	2.028765128520877e-06
GO:0045283	4.666299184194124	2.1562584572539265e-05
GO:0030133	3.967932678371218	0.00010766320935044262
GO:0002050	8.473805167236682	3.358882663114035e-09
GO:0140993	3.2086712559499766	0.0006184843916461107
GO:0021725	8.473805167236682	3.358882663114035e-09
GO:0102924	7.619607279959325	2.401003095875401e-08
GO:0010785	8.473805167236682	3.358882663114035e-09
GO:0035698	8.473805167236682	3.358882663114035e-09
GO:0009165	1.4658887809005643	0.03420670317366816
GO:0097020	5.310687324436434	4.8900429719329e-06
GO:0006996	1.9407826528009824	0.011460863688107377
GO:0004372	3.401619145037716	0.00039662570307948396
GO:0016965	8.69878852600695	2.000835913229501e-09
GO:0018656	8.69878852600695	2.000835913229501e-09
GO:0032325	8.473805167236682	3.358882663114035e-09
GO:0060518	8.473805167236682	3.358882663114035e-09
GO:1904828	6.534285914618064	2.9222279169092103e-07
GO:0070236	6.256321223022776	5.542156394138157e-07
GO:0140859	8.39775853034297	4.001671826459002e-09
GO:0006858	4.98779998087444	1.0284898714455174e-05
GO:0005370	8.473805167236682	3.358882663114035e-09
GO:0090695	8.114773612406285	7.677616013010242e-09
GO:1901297	6.811047335555108	1.545086025032456e-07
GO:0061773	6.236826660777098	5.796600089822733e-07
GO:0046998	8.69878852600695	2.000835913229501e-09
GO:0102655	7.8536904859926935	1.4005851392606506e-08
GO:0006322	8.69878852600695	2.000835913229501e-09
GO:0045511	8.69878852600695	2.000835913229501e-09
GO:0031102	5.53981200340544	2.8852802076149557e-06
GO:0052071	8.473805167236682	3.358882663114035e-09
GO:0099119	8.69878852600695	2.000835913229501e-09
GO:0005224	8.69878852600695	2.000835913229501e-09
GO:0000820	4.2929913914822855	5.093409670346122e-05
GO:0005024	5.184639391531513	6.5367309285207796e-06
GO:0060010	6.766234991138746	1.7130301581881578e-07
GO:0071400	6.634956076499427	2.317629037548684e-07
GO:0023057	2.932636700497139	0.0011677860943675195
GO:0061113	6.240809056844529	5.743689353925e-07
GO:0044129	7.99668391251702	1.0076647989342104e-08
GO:0099186	5.795156009922713	1.6026695664968302e-06
GO:0046298	8.473805167236682	3.358882663114035e-09
GO:0097224	4.98331535229976	1.0391653273609362e-05
GO:0097581	5.102922150459077	7.890015375654867e-06
GO:0009217	5.087127883275845	8.182238167345789e-06
GO:0050397	8.69878852600695	2.000835913229501e-09
GO:0018055	8.69878852600695	2.000835913229501e-09
GO:0050674	6.5244151605917695	2.989405570171491e-07
GO:0140958	6.641296254530446	2.2840402109175435e-07
GO:0042198	7.473805167236683	3.3588826631140344e-08
GO:2000970	7.99668391251702	1.0076647989342104e-08
GO:0032651	4.839630295474082	1.4466707630032148e-05
GO:0071884	8.473805167236682	3.358882663114035e-09
GO:0050287	7.999818521670932	1.0004179566147504e-08
GO:0033598	5.615869902517254	2.421754400105219e-06
GO:0060662	6.062185461273453	8.665917270834209e-07
GO:0016520	6.380725191044189	4.161738699517362e-07
GO:0034610	8.69878852600695	2.000835913229501e-09
GO:0032894	8.69878852600695	2.000835913229501e-09
GO:0000396	8.69878852600695	2.000835913229501e-09
GO:0017137	8.69878852600695	2.000835913229501e-09
GO:0032944	4.2449943222253275	5.688603678249929e-05
GO:0008820	4.133247654271197	7.357873987310166e-05
GO:0140225	6.623411918572013	2.3800609640331752e-07
GO:0075130	7.628707127222426	2.3512178641798243e-08
GO:0061798	3.8082724982144613	0.00015549896466845713
GO:1902945	6.436337436276521	3.6615297212099867e-07
GO:0030566	7.657395840848725	2.200919504552451e-08
GO:0106110	8.473805167236682	3.358882663114035e-09
GO:0042772	5.673775807992548	2.119454960424956e-06
GO:0016197	3.501389400827522	0.0003152177024025997
GO:0048040	3.8616421820978903	0.0001375174523162636
GO:0019031	2.2806432772679366	0.005240306905176057
GO:0000140	6.9353605324440135	1.1604848296731105e-07
GO:1902716	6.382379852583317	4.145912647025531e-07
GO:2000997	7.99668391251702	1.0076647989342104e-08
GO:0047044	5.628012063163516	2.3549838698711223e-06
GO:0103033	8.69878852600695	2.000835913229501e-09
GO:2000464	6.882740560210183	1.3099642386144735e-07
GO:2000451	6.616472670805414	2.418395517442105e-07
GO:0072106	6.12162264912532	7.557485992006578e-07
GO:0031696	6.641883674670478	2.280952941081631e-07
GO:0051417	7.131382486414476	7.389541858850876e-08
GO:0018898	8.473805167236682	3.358882663114035e-09
GO:0090041	8.473805167236682	3.358882663114035e-09
GO:1901415	8.473805167236682	3.358882663114035e-09
GO:0102617	8.69878852600695	2.000835913229501e-09
GO:0001810	7.011407169337726	9.7407597230307e-08
GO:0004851	3.920861719091847	0.00011998812888045994
GO:0051550	8.473805167236682	3.358882663114035e-09
GO:0015897	8.473805167236682	3.358882663114035e-09
GO:0035461	4.0210376905341825	9.527134785656648e-05
GO:0002529	8.473805167236682	3.358882663114035e-09
GO:0035030	8.473805167236682	3.358882663114035e-09
GO:0043957	5.945972094818679	1.1324731268878975e-06
GO:0019111	8.69878852600695	2.000835913229501e-09
GO:0040013	4.154470044158995	7.006965123522187e-05
GO:0098514	8.473805167236682	3.358882663114035e-09
GO:1905016	8.473805167236682	3.358882663114035e-09
GO:0046160	3.8527224039110552	0.00014037106537419862
GO:0045339	6.6542612316948135	2.216862557655263e-07
GO:1901882	8.1727751715727	6.71776532622807e-09
GO:0030738	8.69878852600695	2.000835913229501e-09
GO:0033036	1.7271894145317392	0.018741769204985156
GO:0072059	6.733442477742439	1.8473854647127192e-07
GO:0000774	3.961739080912535	0.00010920962581589261
GO:0140654	8.473805167236682	3.358882663114035e-09
GO:0120263	5.436378669296059	3.661182102794298e-06
GO:0023003	8.473805167236682	3.358882663114035e-09
GO:0045550	5.170772184817749	6.7488195353231065e-06
GO:0018579	5.489810008730697	3.2373525076053324e-06
GO:0060554	8.69878852600695	2.000835913229501e-09
GO:0070318	5.894021570619873	1.2763754119833333e-06
GO:0007347	7.093593925525076	8.061318391473683e-08
GO:0010674	7.432412482078457	3.694770929425438e-08
GO:0015646	8.473805167236682	3.358882663114035e-09
GO:0005686	3.940946576752706	0.00011456538614613884
GO:0008914	3.784487689534776	0.00016425262178883617
GO:0003064	8.1727751715727	6.71776532622807e-09
GO:0046926	8.473805167236682	3.358882663114035e-09
GO:0099080	2.511639528679995	0.0030786510838649835
GO:0004742	3.8746822260146416	0.00013344975290466803
GO:0018771	5.361928705090141	4.345815603534476e-06
GO:0017140	8.69878852600695	2.000835913229501e-09
GO:2001183	8.69878852600695	2.000835913229501e-09
GO:0010773	8.473805167236682	3.358882663114035e-09
GO:0062213	5.152492690885508	7.038940742741384e-06
GO:1900687	8.473805167236682	3.358882663114035e-09
GO:1903197	6.766234991138746	1.7130301581881578e-07
GO:0005146	5.856179286396388	1.3925817956077325e-06
GO:0072641	8.69878852600695	2.000835913229501e-09
GO:0031789	8.096728534678988	8.003343652918004e-09
GO:0000076	4.498557225996001	3.172800563577517e-05
GO:0006775	4.279124354586738	5.258666697371333e-05
GO:0044235	8.473805167236682	3.358882663114035e-09
GO:1905459	5.78895980559227	1.6256992089471927e-06
GO:0032582	8.473805167236682	3.358882663114035e-09
GO:0106335	5.784974673623234	1.6406854488481906e-06
GO:0071901	4.477906843590246	3.3273091660807625e-05
GO:1902036	5.407479241874645	3.9130983025278504e-06
GO:0003894	8.473805167236682	3.358882663114035e-09
GO:0071165	8.473805167236682	3.358882663114035e-09
GO:0008452	3.9316029655907596	0.00011705690426757872
GO:0009948	5.057664136068354	8.756607102738289e-06
GO:0033151	3.510948293637213	0.0003083555051218577
GO:0098831	5.642017163089073	2.280251955864042e-06
GO:0018640	6.534435670222513	2.9212204333150715e-07
GO:0006289	2.945126237594953	0.0011346809468398677
GO:0044415	8.473805167236682	3.358882663114035e-09
GO:0099133	8.473805167236682	3.358882663114035e-09
GO:0097061	5.4033978454965625	3.950046011822105e-06
GO:0052869	5.5973851754516195	2.5270557584088596e-06
GO:0061936	7.075865158564645	8.397206657785087e-08
GO:0046308	8.473805167236682	3.358882663114035e-09
GO:0000252	6.677599226937012	2.100877708890976e-07
GO:1990255	6.702953155594538	1.9817407712372803e-07
GO:0102447	8.69878852600695	2.000835913229501e-09
GO:0046695	4.398394599534056	3.9958152539711805e-05
GO:0007013	8.415803608070267	3.838808006505121e-09
GO:0035797	8.69878852600695	2.000835913229501e-09
GO:0006725	0.6480362739024677	0.2248866764212426
GO:0009107	3.558848823717015	0.00027615389703058345
GO:0001616	6.703153331409401	1.9808275540972058e-07
GO:0035666	5.40008681689056	3.980275955790131e-06
GO:0047286	6.335176546114806	4.621930959560147e-07
GO:0071653	8.473805167236682	3.358882663114035e-09
GO:0042640	8.473805167236682	3.358882663114035e-09
GO:0070702	7.716833603734248	1.9194040032525604e-08
GO:0110121	8.1727751715727	6.71776532622807e-09
GO:0018009	6.277905514827449	5.273445781089035e-07
GO:1901550	5.516197880176588	3.0465065754444295e-06
GO:0000213	4.368334166284953	4.282189021493778e-05
GO:0110130	7.443516020903645	3.601504643813102e-08
GO:0000445	4.8236268506744	1.5009739305435024e-05
GO:0031313	5.793589585103971	1.6084605547256457e-06
GO:0004731	3.3529954087572356	0.00044361333366576557
GO:0016126	3.613323418007083	0.00024359960625968226
GO:1903959	5.709629034846352	1.9515108272692543e-06
GO:0110039	6.3154426751414325	4.83679103488421e-07
GO:0060946	8.473805167236682	3.358882663114035e-09
GO:0106343	5.5970414520605845	2.529056594322089e-06
GO:0010130	8.473805167236682	3.358882663114035e-09
GO:0071061	8.415803608070267	3.838808006505121e-09
GO:0070220	8.473805167236682	3.358882663114035e-09
GO:1900354	8.473805167236682	3.358882663114035e-09
GO:0018793	8.69878852600695	2.000835913229501e-09
GO:0048563	5.2637543173615455	5.4481076795709646e-06
GO:0018396	8.473805167236682	3.358882663114035e-09
GO:0046213	8.473805167236682	3.358882663114035e-09
GO:0140922	8.473805167236682	3.358882663114035e-09
GO:0019168	7.744546016567625	1.800752321906551e-08
GO:0060374	6.409347178009764	3.89630388921228e-07
GO:1904040	8.473805167236682	3.358882663114035e-09
GO:0047054	8.39775853034297	4.001671826459002e-09
GO:0035071	6.2891137364190834	5.139090474564473e-07
GO:1903205	5.42381231031654	3.7686663480139467e-06
GO:0007105	6.5195626577973576	3.0229943968026315e-07
GO:0018752	8.69878852600695	2.000835913229501e-09
GO:0090617	7.058831819265865	8.73309492409649e-08
GO:0043393	4.448704206189869	3.55873618156932e-05
GO:1900562	8.473805167236682	3.358882663114035e-09
GO:0018907	7.87174517590872	1.343553065245614e-08
GO:0004322	4.151481584908908	7.055347597229866e-05
GO:0051060	4.749447319236453	1.7805438791829328e-05
GO:0004648	3.6564729593044816	0.0002205601460589408
GO:0003412	6.681413477738428	2.0825072511307015e-07
GO:0090083	5.622546818517607	2.3848066908109645e-06
GO:0140446	8.473805167236682	3.358882663114035e-09
GO:0018977	8.473805167236682	3.358882663114035e-09
GO:0046013	6.380383482074447	4.165014502261403e-07
GO:0002408	6.306487832488506	4.937557514777632e-07
GO:0019929	8.473805167236682	3.358882663114035e-09
GO:0001943	8.473805167236682	3.358882663114035e-09
GO:0038151	8.473805167236682	3.358882663114035e-09
GO:0060958	6.99668391251702	1.0076647989342105e-07
GO:0042458	8.473805167236682	3.358882663114035e-09
GO:0032386	4.07473745828761	8.419039395095329e-05
GO:2000353	5.564784313025527	2.7240538397854823e-06
GO:0033976	8.69878852600695	2.000835913229501e-09
GO:0052811	7.552660490328712	2.8011702785213013e-08
GO:0070930	6.882740560210183	1.3099642386144735e-07
GO:0048043	8.473805167236682	3.358882663114035e-09
GO:0046260	7.151585872502763	7.053653592539473e-08
GO:0050862	5.539306715993115	2.88863909027807e-06
GO:0052589	4.624045205065948	2.376592897734001e-05
GO:0016191	6.115870320236229	7.658252471899999e-07
GO:1901125	8.473805167236682	3.358882663114035e-09
GO:0002543	6.622546818517607	2.3848066908109646e-07
GO:0019969	7.9206372756233066	1.2005015479377005e-08
GO:0043215	4.1284706523967865	7.439253322264964e-05
GO:0071101	8.415803608070267	3.838808006505121e-09
GO:0140358	3.268415116500438	0.000538995182485329
GO:0051021	6.841456029575682	1.4406018575252407e-07
GO:0010880	5.374469889550725	4.222115507534342e-06
GO:0010007	7.716833603734248	1.9194040032525604e-08
GO:0018394	3.672305415347632	0.000212664296932402
GO:0048868	5.838321420421771	1.451037310465263e-06
GO:0060726	8.473805167236682	3.358882663114035e-09
GO:0140532	8.473805167236682	3.358882663114035e-09
GO:0031483	8.415803608070267	3.838808006505121e-09
GO:2001251	4.120986150536813	7.568570304794854e-05
GO:0042900	5.3288309186608975	4.68995938060995e-06
GO:0055025	6.465204995474765	3.4260603163763155e-07
GO:0097601	6.478169972639133	3.3252938364828944e-07
GO:2000584	6.444421389551473	3.594004449532017e-07
GO:0070001	2.6269046784738683	0.0023609963817903773
GO:0106292	5.393652207063311	4.039687708810362e-06
GO:0031293	5.590143732083065	2.5695452372822367e-06
GO:0060666	6.294828219943513	5.071912821302193e-07
GO:0001103	8.473805167236682	3.358882663114035e-09
GO:0016557	6.5873144420642005	2.586339650597807e-07
GO:0072709	6.565320148358033	2.720694957122368e-07
GO:0047566	8.69878852600695	2.000835913229501e-09
GO:2001310	7.394623921189058	4.0306591957368415e-08
GO:0062055	6.733442477742439	1.8473854647127192e-07
GO:0031712	8.096728534678988	8.003343652918004e-09
GO:0046697	5.503923523490183	3.133837524685394e-06
GO:0097022	6.333926080835446	4.635258075097368e-07
GO:0002081	6.623411918572013	2.3800609640331752e-07
GO:0004393	8.415803608070267	3.838808006505121e-09
GO:0032843	5.102301392270406	7.901301021343298e-06
GO:0050976	5.924801905210895	1.1890444627423684e-06
GO:0061631	4.812410619248379	1.5402434860040696e-05
GO:0000179	3.435618953173572	0.0003667592254027072
